,id,isomer,conf_id,affinity
1002,12022,15,3,-8.143
1003,10847,14,1,-7.791
1004,18247,14,1,-9.397
1005,3715,14,2,-7.824
1006,3495,14,2,-7.599
1007,9651,14,3,-8.759
1008,3967,14,3,-8.159
1009,12176,15,2,-9.332
1010,8163,14,2,-9.119
1011,10365,14,3,-7.952
1012,4948,15,1,-8.111
1013,10847,14,2,-7.824
1014,9257,14,3,-8.169
1015,166,15,2,-8.012
1016,12316,15,2,-9.026
1017,16610,15,2,-8.485
1018,14477,14,2,-9.258
1019,2181,14,3,-7.793
1020,15735,14,3,-7.834
1021,13230,15,1,-8.963
1022,4752,15,2,-8.052
1023,13547,14,2,-7.817
1024,11295,14,1,-8.434
1025,17122,15,1,-8.034
1026,12637,14,1,-8.454
1027,9649,14,3,0.0
1028,6142,15,3,-9.526
1029,7995,14,3,-8.857
1030,6584,15,1,-8.184
1031,12380,15,1,-7.879
1032,8437,14,3,-9.017
1033,1506,15,1,-9.331
1034,8794,15,1,-8.96
1035,18665,14,3,-8.228
1036,859,14,3,-8.646
1037,1678,15,3,-8.119
1038,9652,15,1,-8.751
1039,643,14,3,-7.979
1040,13078,15,2,-9.181
1041,14404,15,2,-8.275
1042,2187,14,2,-9.107
1043,12852,15,2,-7.459
1044,9309,14,2,-7.746
1045,12216,15,2,-8.445
1046,8022,15,2,-8.403
1047,16494,15,1,-7.965
1048,15521,14,3,-9.397
1049,4805,14,3,-8.045
1050,7491,14,1,-8.118
1051,343,14,3,-8.652
1052,11159,14,1,-8.903
1053,12854,15,3,-9.008
1054,9566,15,3,-8.511
1055,9339,14,2,-8.482
1056,18029,14,1,-8.477
1057,5531,14,2,-8.495
1058,14831,14,1,-8.971
1059,496,15,2,-8.288
1060,10181,14,3,-8.087
1061,4610,15,3,-8.928
1062,1241,14,2,-8.856
1063,10583,14,2,-8.344
1064,6817,14,1,-8.892
1065,2003,14,1,-8.169
1066,5835,14,2,-9.663
1067,14542,15,3,-8.587
1068,15468,15,3,-8.553
1069,6894,15,2,-9.266
1070,7060,15,2,-7.862
1071,11330,15,3,-9.006
1072,6695,14,3,-8.617
1073,8710,15,3,-9.444
1074,8145,14,3,-8.47
1075,13958,15,2,-7.444
1076,17169,14,3,-9.403
1077,14035,14,3,-7.538
1078,2697,14,3,-8.638
1079,16785,14,3,-8.702
1080,14663,14,2,-8.745
1081,4274,15,3,-8.97
1082,2938,15,2,-9.125
1083,17413,14,1,-9.149
1084,7000,15,2,-10.19
1085,14963,14,1,-9.174
1086,16493,14,3,-8.25
1087,10991,14,2,-8.756
1088,15171,14,3,-7.79
1089,9161,14,1,-9.377
1090,4677,14,2,-8.607
1091,14485,14,3,-8.225
1092,4805,14,1,-8.246
1093,3394,15,3,-8.922
1094,4265,14,3,-9.144
1095,6535,14,2,-9.071
1096,6426,15,3,-8.768
1097,15136,15,2,-8.395
1098,10058,15,3,-8.639
1099,6023,14,1,-7.918
1100,4773,14,2,-8.921
1101,1301,14,3,-7.752
1102,357,14,3,-7.429
1103,6457,14,3,-8.504
1104,4814,15,2,-8.986
1105,15591,14,1,-7.983
1106,18034,15,3,-7.85
1107,3139,14,1,-7.617
1108,5635,14,1,-9.17
1109,13675,14,3,-9.233
1110,4608,15,1,-9.251
1111,1869,14,3,-8.639
1112,2153,14,3,-9.1
1113,7492,15,2,-8.402
1114,13098,15,2,-8.611
1115,6024,15,1,-7.912
1116,9532,15,1,-9.296
1117,9150,15,2,-9.256
1118,1309,14,2,-8.362
1119,7945,14,1,-8.786
1120,13829,14,3,-8.845
1121,16462,15,1,-9.075
1122,11082,15,3,-8.375
1123,7131,14,1,-8.956
1124,5288,15,1,-9.127
1125,8011,14,2,-7.982
1126,11196,15,1,-8.429
1127,10331,14,1,-8.908
1128,5589,14,2,-8.107
1129,13858,15,2,-8.464
1130,14032,15,3,-9.525
1131,17123,14,3,-8.79
1132,4496,15,3,-9.43
1133,16551,14,2,-8.399
1134,16115,14,2,-8.273
1135,6746,15,3,-8.165
1136,13331,14,2,-8.291
1137,14757,14,3,-8.868
1138,17857,14,2,-9.642
1139,14243,14,1,-8.084
1140,2345,14,1,-8.346
1141,6566,15,3,-8.522
1142,5342,15,2,-8.128
1143,6745,14,2,-8.173
1144,2264,15,3,-8.163
1145,7956,15,3,0.0
1146,38,15,2,-8.44
1147,14696,15,3,-7.794
1148,12178,15,1,-9.606
1149,4374,15,1,-7.767
1150,4917,14,2,-8.1
1151,13778,15,3,-8.323
1152,5345,14,1,-8.379
1153,10499,14,1,-7.95
1154,4609,14,1,-9.045
1155,1192,15,3,-8.133
1156,364,15,3,-8.943
1157,803,14,2,-8.965
1158,12567,14,2,-8.396
1159,10299,14,2,-10.06
1160,8736,15,3,-9.157
1161,13655,14,2,-8.121
1162,8375,14,3,-8.582
1163,7812,15,2,-8.545
1164,3848,15,2,-7.976
1165,4592,15,2,-8.949
1166,4555,14,3,-9.008
1167,2000,15,2,-9.391
1168,4209,14,2,-8.5
1169,10434,15,2,-8.531
1170,16336,15,2,-9.517
1171,9302,15,2,-8.532
1172,18665,14,2,-8.025
1173,256,15,1,-9.156
1174,16345,14,1,-8.477
1175,10247,14,3,-9.072
1176,5755,14,3,-8.462
1177,10144,15,2,-8.659
1178,14192,15,2,-9.126
1179,2217,14,2,-9.233
1180,9062,15,2,-8.724
1181,12897,14,1,-7.8
1182,13291,14,3,-7.427
1183,18448,15,1,-7.857
1184,9773,14,3,-8.427
1185,8051,14,2,-8.698
1186,3343,14,1,-8.569
1187,12854,15,1,-9.011
1188,5500,15,3,-7.758
1189,17829,14,1,-8.267
1190,9613,14,2,-9.035
1191,10517,14,2,-8.901
1192,14873,14,2,-7.491
1193,3520,15,2,-8.788
1194,18334,15,2,-8.059
1195,14386,15,2,-8.518
1196,4917,14,3,-8.042
1197,10551,14,2,-8.375
1198,359,14,3,-8.048
1199,1655,14,3,-8.342
1200,12729,14,3,-7.764
1201,2757,14,3,-8.961
1202,3810,15,2,-8.107
1203,15382,15,3,-9.827
1204,15866,15,2,-7.59
1205,4462,15,2,-9.095
1206,8836,15,3,-7.168
1207,11511,14,3,-8.373
1208,17522,15,3,-9.401
1209,2145,14,3,-9.271
1210,8709,14,2,-9.276
1211,18748,15,3,-8.739
1212,8339,14,2,-8.04
1213,15522,15,1,-8.968
1214,11737,14,2,-8.889
1215,16940,15,1,-9.315
1216,11221,14,1,-7.973
1217,2255,14,3,-8.259
1218,8812,15,3,-7.32
1219,15119,14,3,-8.902
1220,12194,15,3,-8.065
1221,2971,14,2,-9.188
1222,10734,15,2,-7.479
1223,6342,15,3,-8.082
1224,6838,15,2,-7.952
1225,10590,15,3,-8.753
1226,2363,14,1,-9.5
1227,5644,15,2,-8.071
1228,4134,15,2,-8.775
1229,18488,15,2,-8.715
1230,1387,14,3,-8.14
1231,13698,15,2,-8.765
1232,17619,14,1,-8.201
1233,15947,14,1,-8.581
1234,18655,14,3,-8.965
1235,13584,15,3,-8.409
1236,4941,14,3,-8.46
1237,2816,15,1,-8.699
1238,4471,14,1,-8.777
1239,12942,15,3,-8.349
1240,8580,15,3,-8.816
1241,9767,14,1,-9.309
1242,2974,15,1,-8.669
1243,4952,15,2,-8.794
1244,13760,15,2,-8.603
1245,5891,14,1,-7.952
1246,7668,15,1,-8.821
1247,14388,15,1,-8.665
1248,13250,15,1,-8.972
1249,5290,15,1,-8.408
1250,915,14,2,-8.679
1251,13181,14,1,0.0
1252,5515,14,3,-8.123
1253,14464,15,1,-8.409
1254,2341,14,2,-7.863
1255,6817,14,2,-9.064
1256,8835,14,3,-7.185
1257,15322,15,2,-8.371
1258,9483,14,1,-9.021
1259,3700,15,3,-9.999
1260,12315,14,2,-9.057
1261,3837,14,2,-8.007
1262,10690,15,3,-9.043
1263,2461,14,2,-8.771
1264,6615,14,1,-8.964
1265,6803,14,2,-7.841
1266,8964,15,1,-9.063
1267,14067,14,1,-8.555
1268,18715,14,2,-8.536
1269,8030,15,2,-7.835
1270,12329,14,1,0.0
1271,3322,15,2,-7.713
1272,1694,15,1,-8.441
1273,2072,15,2,-8.168
1274,6452,15,2,-7.6
1275,4767,14,2,-9.362
1276,2870,15,3,-9.129
1277,6397,14,2,-7.679
1278,4151,14,1,-7.925
1279,11236,15,2,-8.313
1280,2777,14,3,-7.894
1281,13971,14,3,-9.37
1282,10484,15,3,-8.0
1283,7296,15,3,-8.734
1284,17499,14,2,-8.168
1285,18505,14,2,-8.023
1286,5221,14,2,-9.225
1287,15909,14,3,-8.79
1288,4854,15,2,-7.666
1289,18279,14,1,-8.328
1290,16333,14,1,-8.721
1291,4767,14,1,-9.312
1292,2971,14,1,-9.143
1293,14243,14,2,-8.141
1294,4608,15,3,-9.418
1295,4116,15,3,-8.755
1296,17170,15,2,-9.43
1297,5090,15,1,-8.896
1298,16157,14,1,-7.994
1299,14264,15,2,-7.911
1300,12481,14,2,-9.201
1301,6815,14,2,-7.856
1302,1683,14,2,-8.294
1303,4800,15,3,-8.248
1304,9308,15,1,-9.052
1305,13957,14,2,-8.042
1306,6076,15,3,-7.793
1307,11276,15,1,-9.268
1308,17445,14,3,-7.861
1309,15770,15,1,-8.512
1310,15692,15,2,-8.802
1311,5183,14,2,-8.094
1312,9484,15,2,-8.85
1313,9185,14,3,-9.114
1314,5264,15,3,-8.892
1315,13224,15,1,-8.284
1316,4068,15,1,-8.291
1317,12098,15,1,-8.834
1318,15711,14,1,-9.151
1319,17124,15,3,-8.991
1320,12449,14,2,-8.351
1321,5532,15,3,-8.631
1322,8012,15,3,-7.866
1323,746,15,1,-8.789
1324,9958,15,2,-7.885
1325,6733,14,2,-7.985
1326,6641,14,1,-9.781
1327,14664,15,1,-8.713
1328,14213,14,3,-8.426
1329,4339,14,2,-8.135
1330,3996,15,2,-8.152
1331,3715,14,1,-7.976
1332,7774,15,3,-8.592
1333,12286,15,2,-8.698
1334,18638,15,3,-9.019
1335,9986,15,1,-8.241
1336,3892,15,3,-8.895
1337,1771,14,3,-7.794
1338,7351,14,1,-7.783
1339,8680,15,3,-9.118
1340,12639,14,1,-8.991
1341,13177,14,1,-8.674
1342,13438,15,2,-9.101
1343,12618,15,1,-8.824
1344,18380,15,1,-8.93
1345,14719,14,1,-8.686
1346,2815,14,3,-8.273
1347,6789,14,1,-8.05
1348,10390,15,2,-8.801
1349,7491,14,2,-9.571
1350,4555,14,2,-8.968
1351,2303,14,1,-9.168
1352,17590,15,2,-8.721
1353,16471,14,2,-9.011
1354,12387,14,1,-8.369
1355,12431,14,3,-8.5
1356,2708,15,3,-7.729
1357,14471,14,2,-8.413
1358,18258,15,1,-8.693
1359,16404,15,1,-8.233
1360,11830,15,1,-7.519
1361,15767,14,1,-8.68
1362,4475,14,2,-9.103
1363,6181,14,3,-8.797
1364,5554,15,3,-8.466
1365,13115,14,2,-8.19
1366,11323,14,3,-7.738
1367,17121,14,3,-8.219
1368,7859,14,2,-7.93
1369,4169,14,1,-9.024
1370,14970,15,1,-7.834
1371,9002,15,2,-8.626
1372,11739,14,1,-8.988
1373,17878,15,3,-9.913
1374,12176,15,3,-9.035
1375,2412,15,3,-9.213
1376,16909,14,1,-9.089
1377,7906,15,3,-8.594
1378,7995,14,1,-8.859
1379,17198,15,2,-7.923
1380,15927,14,2,-9.267
1381,6051,14,2,-8.53
1382,11808,15,1,-8.285
1383,4841,14,3,-7.674
1384,7860,15,1,-8.483
1385,9186,15,3,-8.942
1386,492,15,2,-8.241
1387,14627,14,3,-7.714
1388,15641,14,3,-8.675
1389,625,14,3,-7.749
1390,16656,15,3,-8.219
1391,12693,14,1,-8.94
1392,3816,15,3,-7.389
1393,13812,15,1,-8.015
1394,9244,15,1,-7.804
1395,5590,15,3,-7.661
1396,12783,14,1,-9.538
1397,16253,14,3,-8.821
1398,5833,14,3,-8.882
1399,11335,14,1,-8.414
1400,464,15,3,-8.393
1401,11419,14,2,-9.107
1402,4515,14,3,-9.339
1403,801,14,2,-8.444
1404,17925,14,1,-8.396
1405,16537,14,2,-8.292
1406,13011,14,1,-8.927
1407,5406,15,1,-8.28
1408,6701,14,2,-8.498
1409,14910,15,3,-8.602
1410,11736,15,1,-8.966
1411,15333,14,1,-7.769
1412,15907,14,2,-9.157
1413,3935,14,2,-8.501
1414,17616,15,1,-8.116
1415,18716,15,1,-8.978
1416,8164,15,2,-8.336
1417,6450,15,2,-9.069
1418,12586,15,1,-9.215
1419,3260,15,3,-8.517
1420,7748,15,2,-7.283
1421,13890,15,1,-9.347
1422,15509,14,2,-8.705
1423,4839,14,1,-8.943
1424,11476,15,1,-9.468
1425,15811,14,3,-8.264
1426,11889,14,1,-7.725
1427,14214,15,2,-8.305
1428,699,14,3,-7.968
1429,520,15,1,-9.577
1430,11419,14,3,-9.041
1431,5755,14,1,-8.794
1432,7225,14,1,-8.874
1433,7238,15,1,-9.394
1434,9161,14,2,-9.458
1435,1192,15,1,-8.116
1436,8633,14,3,-8.635
1437,4274,15,1,-8.929
1438,10099,14,1,-8.947
1439,8384,15,1,-8.271
1440,8140,15,2,-8.158
1441,14109,14,2,-7.403
1442,17385,14,2,-8.568
1443,14035,14,2,-7.754
1444,17383,14,2,-8.669
1445,17615,14,2,-8.157
1446,16930,15,2,-9.39
1447,18428,15,2,-8.159
1448,1105,14,1,-9.416
1449,15485,14,1,-8.373
1450,4018,15,2,-8.757
1451,6904,15,1,-7.802
1452,11324,15,3,-8.405
1453,17975,14,1,-8.672
1454,8927,14,1,-8.155
1455,3450,15,3,-9.009
1456,16335,14,3,-9.079
1457,7419,14,2,-8.372
1458,12151,14,1,-8.338
1459,14903,14,1,-9.314
1460,5089,14,3,-8.908
1461,12861,14,1,-8.054
1462,4947,14,3,-8.136
1463,5958,15,1,-8.271
1464,16622,15,3,-8.82
1465,1858,15,1,-8.704
1466,9307,14,1,-8.152
1467,8146,15,1,-8.216
1468,6133,14,3,-10.15
1469,17126,15,1,-7.86
1470,16766,15,1,-8.057
1471,12142,15,2,-9.211
1472,6036,15,1,-8.112
1473,15113,14,3,-9.09
1474,9162,15,1,-9.221
1475,18623,14,2,-8.026
1476,9088,15,1,-8.346
1477,10680,15,1,-8.554
1478,183,14,2,-8.126
1479,13863,14,2,-8.791
1480,14601,14,3,-8.469
1481,12800,15,1,-8.941
1482,11758,15,3,-7.391
1483,7669,14,3,-8.428
1484,2418,15,1,-9.083
1485,745,14,3,-8.319
1486,17259,14,1,-7.534
1487,6452,15,3,-7.615
1488,6548,15,3,-9.151
1489,5349,14,3,-8.344
1490,8653,14,1,-8.871
1491,17492,15,2,-8.015
1492,6323,14,1,-8.996
1493,2000,15,3,-9.384
1494,2169,14,3,-7.978
1495,4097,14,1,-9.206
1496,16843,14,3,-7.453
1497,2694,15,2,-9.047
1498,18152,15,2,-9.005
1499,16078,15,3,0.0
1500,6425,14,3,-9.091
1501,3640,15,2,-8.393
1502,14487,14,2,-8.91
1503,4922,15,1,-9.352
1504,2937,14,2,-9.01
1505,3237,14,1,-8.372
1506,584,15,3,-8.524
1507,3672,15,1,-9.296
1508,11735,14,3,-9.155
1509,12837,14,1,-7.68
1510,17962,15,1,-8.83
1511,13178,15,2,-9.141
1512,4671,14,1,-8.026
1513,5409,14,1,-7.504
1514,7071,14,2,-9.234
1515,12799,14,1,-9.218
1516,5636,15,3,-9.173
1517,18655,14,2,-9.221
1518,11752,15,3,-9.038
1519,5612,15,1,-8.607
1520,7395,14,1,-8.574
1521,1181,14,1,-9.364
1522,15910,15,3,-8.641
1523,669,14,2,-8.421
1524,217,14,2,-9.572
1525,10571,14,1,-8.216
1526,321,14,2,-8.693
1527,16334,15,1,-9.037
1528,5435,14,1,-9.283
1529,15326,15,1,-8.482
1530,12586,15,3,-9.096
1531,9875,14,2,-8.261
1532,18019,14,1,-7.842
1533,14287,14,2,-9.689
1534,8633,14,2,-8.612
1535,12091,14,3,-7.515
1536,3655,14,1,-8.122
1537,11397,14,2,-8.948
1538,1830,15,3,-8.368
1539,7699,14,3,-8.438
1540,1374,15,1,-8.003
1541,10786,15,2,-7.633
1542,11296,15,3,-8.584
1543,14137,14,2,-8.58
1544,9694,15,1,-8.967
1545,3968,15,1,-7.833
1546,18824,15,1,-8.896
1547,13563,14,1,-7.432
1548,16037,14,3,-9.237
1549,14831,14,3,-8.911
1550,11267,14,2,-8.547
1551,2630,15,3,-7.557
1552,6768,15,1,-9.672
1553,16600,15,2,-7.947
1554,17656,15,3,-8.159
1555,10393,14,3,-7.506
1556,13115,14,3,-8.109
1557,18380,15,2,-8.974
1558,2884,15,2,-8.173
1559,1778,15,2,-8.733
1560,11117,14,1,-8.697
1561,8169,14,1,-8.315
1562,18638,15,1,-8.651
1563,2196,15,1,-8.695
1564,18620,15,1,-8.548
1565,6004,15,3,-7.555
1566,11222,15,2,-7.625
1567,12599,14,3,-8.45
1568,13468,15,2,-8.081
1569,10733,14,3,-7.522
1570,15692,15,1,-8.782
1571,18702,15,2,-8.266
1572,6316,15,1,-8.677
1573,8899,14,3,-7.243
1574,16542,15,2,-8.927
1575,6113,14,1,-8.179
1576,8252,15,1,-7.983
1577,11687,14,2,-8.728
1578,714,15,2,-8.212
1579,965,14,3,-8.59
1580,7163,14,1,-8.426
1581,6791,14,2,-8.958
1582,4062,15,1,-8.386
1583,14112,15,1,-8.615
1584,11276,15,3,-9.254
1585,12380,15,2,-8.733
1586,6615,14,3,-8.947
1587,8030,15,3,-7.811
1588,5441,14,1,-8.239
1589,10170,15,1,-8.483
1590,8953,14,3,-8.982
1591,2226,15,2,-8.254
1592,18443,14,2,-9.15
1593,5832,15,3,-8.249
1594,17122,15,3,-8.364
1595,12687,14,2,-8.733
1596,14577,14,3,-9.339
1597,7155,14,3,-7.542
1598,16021,14,1,-7.954
1599,16845,14,1,-9.222
1600,14720,15,1,-8.385
1601,3137,14,1,-8.527
1602,14939,14,1,-7.92
1603,3809,14,1,-8.529
1604,9768,15,1,-8.685
1605,8151,14,1,-8.65
1606,3709,14,1,-8.518
1607,251,14,1,-8.695
1608,6285,14,3,-8.594
1609,12395,14,1,-8.829
1610,13048,15,1,-8.712
1611,12855,14,3,-9.434
1612,11324,15,2,-8.253
1613,8849,14,1,-8.51
1614,7318,15,2,-8.981
1615,5630,15,2,-7.845
1616,10519,14,1,-8.232
1617,13936,15,2,-8.589
1618,16672,15,1,-8.092
1619,16640,15,1,-8.306
1620,13548,15,2,-7.355
1621,1997,14,2,-9.072
1622,4351,14,1,-9.364
1623,15814,15,1,-8.579
1624,9552,15,3,-8.354
1625,1656,15,2,-8.33
1626,10800,15,3,-7.563
1627,8618,15,1,-8.255
1628,5214,15,1,-8.212
1629,1723,14,1,-8.424
1630,3070,15,2,-8.407
1631,10415,14,1,-8.857
1632,17610,15,3,-8.592
1633,14027,14,1,-8.39
1634,12223,14,1,-8.79
1635,8301,14,3,-8.953
1636,14404,15,3,-8.248
1637,12176,15,1,-9.071
1638,1257,14,3,-8.207
1639,17438,15,1,-8.603
1640,12008,15,1,-8.633
1641,8735,14,3,-8.388
1642,15782,15,2,-7.764
1643,9517,14,3,-8.619
1644,7163,14,3,-8.439
1645,4214,15,2,-9.007
1646,5892,15,1,-8.086
1647,12333,14,2,-8.368
1648,17989,14,1,-8.275
1649,7774,15,1,-8.326
1650,4591,14,1,-8.979
1651,232,15,3,-7.537
1652,2870,15,2,-8.946
1653,13172,15,1,-9.142
1654,8962,15,2,-8.953
1655,7178,15,3,-8.595
1656,344,15,1,-9.184
1657,15928,15,3,-9.061
1658,8436,15,2,-8.705
1659,14991,14,2,-8.433
1660,13600,15,3,-8.539
1661,17656,15,2,-7.945
1662,255,14,2,-9.189
1663,12733,14,1,-8.511
1664,7471,14,3,-7.927
1665,14708,15,2,-9.064
1666,11908,15,3,-8.717
1667,16845,14,2,-9.317
1668,14904,15,1,-9.108
1669,8954,15,1,-9.476
1670,7699,14,2,-8.521
1671,17996,15,1,-8.696
1672,2585,14,3,-8.111
1673,11807,14,3,-7.814
1674,14727,14,1,0.0
1675,1733,14,1,-9.434
1676,8302,15,1,-9.268
1677,552,15,1,-8.174
1678,12406,15,3,-8.257
1679,9761,14,1,-7.815
1680,17021,14,3,-7.829
1681,2972,15,1,-8.626
1682,16122,15,3,-8.147
1683,15290,15,3,-8.938
1684,8827,14,1,-9.271
1685,13428,15,1,-9.382
1686,14487,14,1,-9.122
1687,17379,14,1,-8.241
1688,7607,14,1,-8.381
1689,7186,15,2,-7.511
1690,12950,15,1,-8.875
1691,10248,15,1,-9.024
1692,4840,15,2,-8.751
1693,533,14,1,-9.293
1694,2867,14,2,-8.908
1695,5090,15,2,-8.916
1696,18151,14,3,-9.24
1697,4878,15,1,0.0
1698,12586,15,2,-9.353
1699,10243,14,2,-8.812
1700,1858,15,2,-8.913
1701,11450,15,3,-8.124
1702,17500,15,2,-8.941
1703,4655,14,3,-9.489
1704,14760,15,1,-9.275
1705,16938,15,2,-7.65
1706,13553,14,2,-8.996
1707,10584,15,1,-8.49
1708,2694,15,3,-8.188
1709,18178,15,1,-8.088
1710,2188,15,1,-9.221
1711,10300,15,2,-9.458
1712,3909,14,1,-9.493
1713,701,14,3,-9.107
1714,4948,15,2,-7.92
1715,18383,14,2,-9.16
1716,5706,15,1,-8.443
1717,7317,14,2,-9.405
1718,2957,14,1,-7.44
1719,9189,14,1,-9.143
1720,3699,14,1,-9.158
1721,15117,14,3,-9.441
1722,388,15,1,-7.947
1723,6785,14,1,-8.518
1724,4185,14,1,-8.25
1725,18447,14,2,-8.321
1726,16640,15,2,-8.303
1727,6714,15,2,-7.609
1728,15100,15,3,-8.816
1729,10799,14,3,-7.453
1730,7131,14,3,-8.727
1731,12730,15,1,-7.658
1732,9299,14,2,-8.284
1733,18760,15,1,-8.28
1734,14031,14,1,-9.857
1735,3909,14,2,-8.909
1736,17108,15,2,-7.43
1737,2200,15,2,-8.166
1738,4151,14,3,-8.009
1739,1920,15,1,-8.921
1740,17580,15,2,-7.393
1741,12923,14,3,-9.168
1742,2199,14,3,-7.765
1743,12284,15,3,-9.598
1744,17357,14,2,-8.608
1745,6767,14,3,-9.09
1746,4329,14,2,-8.984
1747,9197,14,3,-8.059
1748,773,14,1,-8.832
1749,13770,15,3,-9.138
1750,7704,15,2,-9.592
1751,12388,15,3,-8.333
1752,10247,14,1,-9.328
1753,10306,15,3,-8.252
1754,16021,14,2,-7.836
1755,4296,15,3,-9.484
1756,16656,15,2,-8.284
1757,2892,15,2,-9.791
1758,7240,15,3,-8.797
1759,5644,15,3,-8.18
1760,18050,15,1,-8.124
1761,7747,14,3,-7.3
1762,9768,15,2,-8.652
1763,9875,14,1,-8.301
1764,14032,15,1,-9.507
1765,1656,15,3,-8.308
1766,11293,14,3,-9.08
1767,17095,14,1,-8.491
1768,465,14,2,-9.525
1769,2169,14,2,-8.075
1770,2853,14,3,-8.297
1771,1882,15,1,-8.236
1772,17783,14,1,-9.659
1773,18676,15,2,-8.88
1774,13332,15,2,-8.118
1775,16551,14,1,-8.451
1776,5022,15,3,-7.84
1777,8613,14,1,-7.59
1778,10725,14,1,-9.161
1779,5903,14,1,-7.888
1780,1305,14,3,-8.165
1781,13072,15,2,-8.383
1782,1519,14,3,-9.098
1783,8647,14,3,-9.287
1784,13812,15,2,-8.041
1785,7493,14,1,-8.632
1786,10677,14,1,-8.223
1787,12175,14,3,-8.335
1788,2072,15,1,-8.174
1789,2614,15,3,-7.983
1790,8660,15,3,-8.385
1791,16070,15,3,-8.673
1792,13377,14,3,-8.628
1793,4877,14,1,0.0
1794,13733,14,1,-9.296
1795,3138,15,2,-7.71
1796,2195,14,2,-8.739
1797,16228,15,3,-8.45
1798,16158,15,3,-8.189
1799,17609,14,1,-8.396
1800,15811,14,2,-8.287
1801,17926,15,3,-9.41
1802,13292,15,1,-7.19
1803,15812,15,1,-8.775
1804,9002,15,1,-8.791
1805,6716,15,1,-8.098
1806,13670,15,3,-8.306
1807,4885,14,3,-8.678
1808,12008,15,3,-8.008
1809,583,14,1,-8.312
1810,15100,15,2,-8.767
1811,6021,14,3,-8.894
1812,7402,15,2,-7.751
1813,3151,14,1,-8.404
1814,7177,14,2,-9.413
1815,9989,14,1,-7.77
1816,12760,15,3,-8.614
1817,14503,14,2,-8.631
1818,16938,15,3,-8.67
1819,12693,14,3,-9.08
1820,11780,15,1,-8.548
1821,16604,15,2,-9.223
1822,9361,14,1,-8.936
1823,7486,15,2,-8.021
1824,752,15,1,-8.871
1825,12349,14,2,-8.198
1826,16166,15,2,-8.231
1827,4142,15,2,-9.502
1828,10565,14,2,-9.138
1829,18042,15,1,-8.184
1830,8156,15,3,-8.778
1831,888,15,2,-8.806
1832,9340,15,3,-8.321
1833,3891,14,2,-9.323
1834,16933,14,3,-7.99
1835,123,14,3,-7.875
1836,14940,15,2,-8.128
1837,16402,15,3,-8.731
1838,14125,14,3,-8.274
1839,2854,15,1,-8.724
1840,18430,15,2,-9.096
1841,1668,15,3,-7.695
1842,3835,14,3,-8.993
1843,496,15,3,-8.125
1844,18448,15,3,-8.084
1845,16022,15,3,-8.429
1846,18806,15,3,-8.398
1847,3437,14,3,-8.207
1848,6545,14,1,-7.631
1849,15939,14,3,-8.723
1850,2273,14,1,-8.939
1851,10169,14,1,-8.091
1852,13760,15,1,-8.334
1853,12195,14,2,0
1854,12698,15,3,-8.635
1855,14111,14,1,-8.838
1856,8435,14,3,-8.679
1857,6828,15,1,-7.256
1858,7084,15,3,-7.884
1859,12760,15,1,-8.623
1860,6926,15,3,-8.55
1861,9756,15,2,-9.274
1862,12329,14,2,0.0
1863,12681,14,3,-8.868
1864,13633,14,1,-8.999
1865,12507,14,3,-8.865
1866,1987,14,3,-8.839
1867,18620,15,2,-8.409
1868,14067,14,3,-8.621
1869,55,14,3,-8.148
1870,4472,15,3,-8.574
1871,8666,15,1,-7.889
1872,11739,14,3,-9.073
1873,7059,14,1,-8.512
1874,16600,15,3,-7.969
1875,18428,15,3,-8.323
1876,14202,15,3,-8.956
1877,5208,15,3,-9.375
1878,17815,14,3,-9.076
1879,8304,15,3,-8.852
1880,6767,14,1,-9.079
1881,8130,15,1,-9.078
1882,8793,14,3,-9.276
1883,12279,14,1,-8.562
1884,9552,15,2,-8.108
1885,7043,14,2,-8.414
1886,17756,15,1,-8.716
1887,17260,15,1,-7.268
1888,12855,14,2,-9.427
1889,766,15,2,-8.483
1890,18805,14,1,-8.537
1891,2980,15,1,-9.13
1892,12585,14,3,-9.412
1893,11068,15,3,-8.486
1894,3984,15,2,-8.436
1895,16537,14,1,-8.381
1896,12092,15,2,-7.216
1897,9189,14,3,-9.086
1898,6150,15,2,0.0
1899,2586,15,3,-8.482
1900,12626,15,1,-8.323
1901,322,15,1,-8.054
1902,210,15,2,-8.084
1903,14486,15,2,-7.945
1904,1191,14,1,-8.538
1905,11276,15,2,-9.158
1906,9162,15,3,-9.169
1907,6022,15,1,-9.786
1908,5783,14,3,-8.724
1909,4671,14,3,-7.995
1910,9473,14,2,-8.157
1911,6075,14,3,-7.739
1912,17479,14,3,-9.087
1913,8792,15,2,-8.716
1914,9755,14,1,-8.308
1915,7185,14,2,-7.879
1916,5914,15,1,-9.67
1917,4971,14,3,-8.312
1918,3935,14,3,-8.308
1919,1044,15,2,-7.415
1920,11475,14,2,-9.019
1921,7700,15,3,-8.442
1922,2182,15,3,-7.789
1923,10845,14,2,-8.454
1924,9034,15,2,-8.694
1925,6696,15,2,-8.616
1926,10143,14,1,-8.496
1927,10678,15,2,-8.206
1928,12527,14,1,-8.139
1929,14724,15,2,-8.736
1930,18806,15,1,-8.439
1931,17725,14,3,-8.972
1932,16029,14,2,-8.166
1933,10371,14,3,-8.323
1934,2148,15,3,-8.636
1935,18543,14,3,-9.123
1936,4680,15,3,-8.845
1937,2756,15,1,-8.781
