,id,isomer,conf_id,idock_score,rf_score
777,16671,14,3,-7.42,7.17
778,15910,15,1,-8.75,7.37
779,16323,14,1,-8.16,7.37
780,10690,15,2,-9.16,7.75
781,3318,15,3,-8.93,7.53
782,9557,14,1,-7.51,7.5
783,10394,15,2,-7.27,7.25
784,7181,14,3,-8.58,7.37
785,5905,14,3,-9.71,7.47
786,16472,15,1,-8.4,7.07
787,2938,15,1,-9.09,7.47
788,8803,14,1,-8.44,7.63
789,18285,14,2,-8.31,7.53
790,8646,15,1,-9.78,7.75
791,5431,14,1,-8.36,7.45
792,15063,14,2,-8.53,7.42
793,9382,15,3,-9.78,7.62
794,3675,14,1,-8.66,7.39
795,17835,14,1,-9.0,7.31
796,6451,14,1,-8.27,7.48
797,16294,15,2,-8.01,7.55
798,2548,15,3,-9.28,7.56
799,3495,14,3,-7.57,7.55
800,15668,15,1,-8.8,7.58
801,4473,14,3,-7.92,7.46
802,16934,15,3,-8.8,7.72
803,5404,15,2,-7.78,7.14
804,8811,14,2,-8.1,7.37
805,18028,15,3,-8.15,7.6
806,14578,15,2,-8.57,7.37
807,17143,14,2,-8.96,7.37
808,9715,14,3,-9.08,7.21
809,87,14,3,-8.51,7.62
810,6582,15,2,-7.76,7.72
811,15859,14,3,-8.93,7.39
812,3971,14,3,-8.43,7.47
813,6950,15,3,-8.31,7.53
814,6786,15,1,-9.24,7.53
815,10551,14,3,-8.42,7.39
816,1469,14,1,-7.43,7.48
817,3449,14,3,-9.32,7.57
818,9352,15,2,-8.37,7.41
819,3984,15,1,-8.37,7.56
820,3822,15,1,-8.99,7.89
821,12285,14,2,-9.27,7.6
822,16038,15,3,-9.22,7.43
823,13230,15,2,-8.99,7.94
824,8793,14,2,-9.25,7.59
825,11229,14,2,-9.61,7.48
826,2723,14,2,-8.49,7.56
827,13344,15,1,-8.4,7.57
828,3950,15,2,-9.41,7.64
829,3973,14,3,-8.75,7.42
830,18693,14,2,-9.08,7.65
831,13010,15,1,-8.83,7.4
832,10889,14,1,-8.62,7.36
833,10312,15,3,-9.02,7.37
834,13172,15,3,-9.19,7.4
835,11221,14,2,-7.67,7.45
836,531,14,2,-8.48,7.4
837,16933,14,2,-8.28,7.1
838,13567,14,2,-7.74,7.61
839,3260,15,1,-9.21,7.52
840,9716,15,1,-8.88,7.67
841,7607,14,3,-8.98,7.62
842,11717,14,3,-8.84,7.63
843,6426,15,2,-8.74,7.32
844,12405,14,1,-8.11,7.34
845,9890,15,3,-7.7,7.2
846,4351,14,3,-9.42,7.54
847,14036,15,3,-7.22,7.4
848,1761,14,2,-9.41,7.51
849,8177,14,2,-8.77,7.36
850,18162,15,1,-9.47,7.82
851,4164,15,3,-9.06,7.65
852,11336,15,1,-8.76,7.57
853,18759,14,3,-8.18,7.34
854,14600,15,1,-8.58,7.87
855,2071,14,3,-8.35,7.95
856,5287,14,1,-9.24,7.43
857,13996,15,2,-9.1,7.22
858,7997,14,3,-8.85,7.46
859,10571,14,2,-8.15,7.6
860,2196,15,2,-8.58,7.46
861,3084,15,1,-8.74,7.47
862,11721,14,1,-9.32,7.58
863,14719,14,3,-9.02,7.43
864,11708,15,1,-9.33,7.74
865,251,14,3,-8.79,7.52
866,2411,14,1,-8.91,7.56
867,466,15,2,-9.82,7.5
868,766,15,3,-8.58,7.22
869,18419,14,2,-8.58,7.59
870,16163,14,2,-8.99,7.58
871,12949,14,2,-9.3,7.6
872,1889,14,1,-7.93,7.56
873,8643,14,3,-9.15,7.38
874,3482,15,2,-8.14,7.15
875,209,14,2,-8.24,7.37
876,17682,15,3,-9.25,7.49
877,12886,15,2,-9.27,7.64
878,7860,15,2,-8.41,7.72
879,12141,14,1,-9.31,7.39
880,4607,14,3,-9.41,7.51
881,12236,15,3,-9.03,7.31
882,3163,14,2,-8.5,8.06
883,16658,15,1,-8.13,7.62
884,1775,14,1,-8.31,7.47
885,3933,14,3,-7.85,7.66
886,12387,14,2,-8.46,7.61
887,12379,14,1,-10.15,7.54
888,2169,14,1,-8.12,7.29
889,1223,14,2,-9.57,7.49
890,12783,14,3,-9.36,7.58
891,6515,14,2,-8.84,7.63
892,8005,14,2,-7.83,7.37
893,13193,14,2,-9.25,7.53
894,11350,15,2,-8.34,7.47
895,4115,14,1,-9.47,7.4
896,3393,14,3,-9.29,7.6
897,14992,15,3,-7.87,7.22
898,17044,15,2,-7.79,7.33
899,3933,14,2,-7.54,7.45
900,6554,15,2,-8.85,7.61
901,1519,14,2,-9.29,7.54
902,13120,15,2,-9.08,7.67
903,10517,14,3,-8.68,7.48
904,11722,15,2,-8.67,7.5
905,15754,15,2,-9.33,7.63
906,17310,15,2,-9.52,7.38
907,14214,15,3,-8.46,7.83
908,1242,15,1,-8.89,7.46
909,10416,15,1,-9.11,7.51
910,8151,14,3,-8.74,7.29
911,8498,15,3,-7.68,7.68
912,6236,15,2,-8.01,7.49
913,12954,15,1,-9.44,7.44
914,3672,15,3,-9.31,7.56
915,2303,14,3,-9.22,7.63
916,7471,14,1,-7.92,7.33
917,6784,15,2,-8.52,7.42
918,55,14,2,-8.21,7.5
919,6662,15,2,-7.62,7.04
920,3438,15,1,-8.18,7.41
921,15220,15,3,-7.89,7.81
922,2661,14,1,-9.36,7.5
923,7137,14,2,-7.84,7.34
924,3219,14,3,-8.22,7.42
925,301,14,3,-8.99,7.52
926,3323,14,3,-7.87,7.36
927,12387,14,3,-8.29,7.76
928,10058,15,2,-9.28,7.74
929,7703,14,2,-9.64,7.57
930,18377,14,1,-8.55,7.66
931,11707,14,2,-9.37,7.36
932,10365,14,1,-8.67,7.52
933,4600,15,3,-7.82,7.19
934,18033,14,1,-8.16,7.43
935,17861,14,2,-8.94,7.44
936,9729,14,3,-7.55,7.54
937,13020,15,2,-8.39,7.33
938,5022,15,2,-7.25,7.49
939,7472,15,2,-8.59,7.51
940,10785,14,3,-7.71,7.38
941,9730,15,3,-7.73,7.68
942,17109,14,3,-8.84,7.59
943,9614,15,1,-8.8,7.25
944,218,15,3,-9.04,7.44
945,5140,15,1,-7.77,7.53
946,18544,15,1,-8.84,7.9
947,464,15,1,-8.35,7.5
948,18504,15,2,-8.71,7.53
949,4829,14,1,-9.17,7.51
950,8510,15,1,-7.75,7.53
951,13858,15,3,-8.74,7.49
952,7667,14,3,-8.74,7.52
953,7223,14,3,-8.21,7.34
954,10499,14,2,-8.01,7.66
955,1909,14,2,-8.27,7.79
956,14385,14,2,-8.74,7.33
957,4951,14,2,-8.2,7.32
958,7608,15,1,-9.03,7.88
959,574,15,2,-8.16,7.52
960,625,14,1,-7.86,7.58
961,2512,15,3,-8.18,7.56
962,2512,15,1,-8.16,7.55
963,6134,15,2,-9.27,7.45
964,12923,14,1,-9.26,7.56
965,1282,15,2,-8.51,8.09
966,16025,14,1,-9.08,7.32
967,4921,14,2,-9.2,7.81
968,16609,14,2,-8.26,7.56
969,17169,14,2,-9.27,7.43
970,14036,15,2,-7.29,7.43
971,13177,14,3,-8.79,7.33
972,12755,14,3,-8.34,7.42
973,463,14,3,-9.23,8.16
974,11551,14,1,-8.54,8.3
975,16690,15,1,-8.21,7.31
976,2891,14,2,-9.21,7.61
977,13772,15,2,-7.59,7.45
978,6130,15,2,-8.61,7.71
979,1893,14,1,-8.16,7.24
980,6818,15,3,-8.44,7.45
981,17007,14,1,-8.39,7.54
982,5121,14,1,-8.38,7.31
983,16995,14,1,-7.97,7.24
984,14663,14,1,-8.37,7.42
985,18030,15,2,-8.05,7.33
986,17857,14,3,-9.54,7.32
987,650,15,3,-8.73,7.37
988,9665,14,2,-7.91,7.32
989,5987,14,3,-8.75,7.45
990,17862,15,2,-8.75,7.51
991,4449,14,3,-9.59,7.45
992,14817,14,1,-7.14,7.73
993,18641,14,2,-8.06,7.86
994,1009,14,1,-9.29,7.4
995,10419,14,3,-8.11,7.61
996,6092,15,1,-9.31,7.45
997,14028,15,2,-8.07,7.32
998,2614,15,1,-7.9,7.12
999,5906,15,2,-8.82,7.45
1000,17123,14,1,-8.94,7.57
1001,1942,15,1,-9.19,7.55
1002,12022,15,3,-8.12,7.6
1003,10847,14,1,-7.8,7.39
1004,18247,14,1,-9.23,7.32
1005,3715,14,2,-7.92,7.42
1006,3495,14,2,-7.57,7.66
1007,9651,14,3,-8.76,7.54
1008,3967,14,3,-8.04,7.17
1009,12176,15,2,-9.33,7.47
1010,8163,14,2,-9.02,7.45
1011,10365,14,3,-8.71,7.36
1012,4948,15,1,-8.04,7.42
1013,10847,14,2,-7.8,7.45
1014,9257,14,3,-8.13,7.41
1015,166,15,2,-8.13,7.6
1016,12316,15,2,-8.87,7.72
1017,16610,15,2,-8.49,7.74
1018,14477,14,2,-9.35,7.62
1019,2181,14,3,-7.71,7.68
1020,15735,14,3,-8.24,7.45
1021,13230,15,1,-8.92,7.86
1022,4752,15,2,-8.14,7.33
1023,13547,14,2,-8.0,7.24
1024,11295,14,1,-8.53,7.59
1025,17122,15,1,-8.21,7.43
1026,12637,14,1,-8.43,7.47
1027,9649,14,3,-8.62,7.4
1028,6142,15,3,-9.67,7.54
1029,7995,14,3,-8.69,7.32
1030,6584,15,1,-8.65,7.67
1031,12380,15,1,-8.55,7.47
1032,8437,14,3,-9.08,7.51
1033,1506,15,1,-9.22,7.51
1034,8794,15,1,-9.48,7.52
1035,18665,14,3,-8.1,7.35
1036,859,14,3,-8.46,7.52
1037,1678,15,3,-8.15,7.42
1038,9652,15,1,-8.97,7.12
1039,643,14,3,-7.9,7.67
1040,13078,15,2,-9.28,7.56
1041,14404,15,2,-8.39,7.44
1042,2187,14,2,-8.92,7.33
1043,12852,15,2,-7.62,7.7
1044,9309,14,2,-8.11,7.48
1045,12216,15,2,-8.51,7.7
1046,8022,15,2,-8.45,7.59
1047,16494,15,1,-8.14,7.76
1048,15521,14,3,-9.49,7.55
1049,4805,14,3,-8.07,7.52
1050,7491,14,1,-9.0,7.56
1051,343,14,3,-8.73,7.51
1052,11159,14,1,-8.88,7.49
1053,12854,15,3,-8.92,7.86
1054,9566,15,3,-8.47,7.64
1055,9339,14,2,-8.53,7.64
1056,18029,14,1,-8.52,7.76
1057,5531,14,2,-8.49,7.79
1058,14831,14,1,-9.01,7.54
1059,496,15,2,-8.14,7.38
1060,10181,14,3,-8.22,7.35
1061,4610,15,3,-8.78,7.54
1062,1241,14,2,-8.92,7.55
1063,10583,14,2,-8.41,7.26
1064,6817,14,1,-9.22,7.33
1065,2003,14,1,-8.2,7.44
1066,5835,14,2,-9.68,7.62
1067,14542,15,3,-8.5,7.64
1068,15468,15,3,-9.26,7.62
1069,6894,15,2,-9.27,7.67
1070,7060,15,2,-8.2,7.55
1071,11330,15,3,-8.69,7.65
1072,6695,14,3,-8.79,7.56
1073,8710,15,3,-9.44,7.47
1074,8145,14,3,-8.38,7.61
1075,13958,15,2,-7.93,7.57
1076,17169,14,3,-9.21,7.49
1077,14035,14,3,-7.55,7.77
1078,2697,14,3,-8.64,7.14
1079,16785,14,3,-8.95,7.41
1080,14663,14,2,-8.7,7.5
1081,4274,15,3,-9.04,7.69
1082,2938,15,2,-9.11,7.49
1083,17413,14,1,-9.25,7.33
1084,7000,15,2,-10.06,7.57
1085,14963,14,1,-9.13,7.4
1086,16493,14,3,-8.18,7.49
1087,10991,14,2,-8.8,7.36
1088,15171,14,3,-7.79,7.51
1089,9161,14,1,-9.33,7.39
1090,4677,14,2,-8.65,7.56
1091,14485,14,3,-8.58,7.51
1092,4805,14,1,-8.05,7.36
1093,3394,15,3,-8.95,7.49
1094,4265,14,3,-9.26,7.24
1095,6535,14,2,-8.82,7.37
1096,6426,15,3,-8.8,7.25
1097,15136,15,2,-8.48,7.51
1098,10058,15,3,-9.22,7.67
1099,6023,14,1,-7.89,8.1
1100,4773,14,2,-8.84,7.51
1101,1301,14,3,-7.84,7.78
1102,357,14,3,-7.29,7.54
1103,6457,14,3,-8.64,8.04
1104,4814,15,2,-8.91,7.53
1105,15591,14,1,-8.11,7.48
1106,18034,15,3,-8.09,7.48
1107,3139,14,1,-7.66,7.48
1108,5635,14,1,-9.33,7.67
1109,13675,14,3,-9.31,7.49
1110,4608,15,1,-9.03,7.26
1111,1869,14,3,-8.78,7.73
1112,2153,14,3,-8.83,7.29
1113,7492,15,2,-8.25,7.49
1114,13098,15,2,-8.47,7.43
1115,6024,15,1,-7.8,7.76
1116,9532,15,1,-9.29,7.64
1117,9150,15,2,-9.05,7.42
1118,1309,14,2,-8.38,7.47
1119,7945,14,1,-8.83,7.39
1120,13829,14,3,-9.08,7.68
1121,16462,15,1,-8.99,7.65
1122,11082,15,3,-8.58,7.5
1123,7131,14,1,-8.85,8.23
1124,5288,15,1,-9.05,7.35
1125,8011,14,2,-8.16,7.46
1126,11196,15,1,-8.35,7.56
1127,10331,14,1,-8.87,7.38
1128,5589,14,2,-8.28,7.19
1129,13858,15,2,-8.65,7.66
1130,14032,15,3,-9.36,7.45
1131,17123,14,3,-8.75,7.63
1132,4496,15,3,-9.24,7.54
1133,16551,14,2,-8.34,7.45
1134,16115,14,2,-8.35,7.38
1135,6746,15,3,-8.09,7.34
1136,13331,14,2,-8.37,7.76
1137,14757,14,3,-8.78,7.6
1138,17857,14,2,-9.46,7.37
1139,14243,14,1,-8.17,7.25
1140,2345,14,1,-8.33,7.49
1141,6566,15,3,-8.49,8.14
1142,5342,15,2,-8.07,7.33
1143,6745,14,2,-8.26,7.35
1144,2264,15,3,-8.16,7.58
1145,7956,15,3,-8.79,7.28
1146,38,15,2,-8.45,7.62
1147,14696,15,3,-8.14,7.37
1148,12178,15,1,-9.64,7.56
1149,4374,15,1,-8.34,7.68
1150,4917,14,2,-8.29,7.59
1151,13778,15,3,-8.34,7.62
1152,5345,14,1,-8.27,7.79
1153,10499,14,1,-7.99,7.41
1154,4609,14,1,-8.92,7.48
1155,1192,15,3,-8.15,7.48
1156,364,15,3,-9.18,7.66
1157,803,14,2,-9.27,7.53
1158,12567,14,2,-8.73,7.54
1159,10299,14,2,-10.02,7.75
1160,8736,15,3,-9.04,7.46
1161,13655,14,2,-8.1,7.19
1162,8375,14,3,-8.58,8.09
1163,7812,15,2,-8.67,7.95
1164,3848,15,2,-8.33,7.45
1165,4592,15,2,-8.91,7.19
1166,4555,14,3,-9.16,7.51
1167,2000,15,2,-9.47,7.52
1168,4209,14,2,-8.66,7.53
1169,10434,15,2,-8.6,7.63
1170,16336,15,2,-9.47,7.84
1171,9302,15,2,-8.4,7.65
1172,18665,14,2,-8.09,7.47
1173,256,15,1,-9.32,7.51
1174,16345,14,1,-8.47,7.47
1175,10247,14,3,-9.18,7.29
1176,5755,14,3,-8.37,7.53
1177,10144,15,2,-8.66,7.41
1178,14192,15,2,-9.32,7.54
1179,2217,14,2,-9.07,7.55
1180,9062,15,2,-8.73,7.32
1181,12897,14,1,-8.72,7.44
1182,13291,14,3,-7.33,7.42
1183,18448,15,1,-7.64,7.09
1184,9773,14,3,-8.47,7.64
1185,8051,14,2,-8.69,7.52
1186,3343,14,1,-8.48,7.63
1187,12854,15,1,-8.66,7.82
1188,5500,15,3,-7.79,7.17
1189,17829,14,1,-8.26,7.38
1190,9613,14,2,-9.21,7.75
1191,10517,14,2,-8.91,7.36
1192,14873,14,2,-7.26,7.33
1193,3520,15,2,-8.88,7.58
1194,18334,15,2,-8.47,7.57
1195,14386,15,2,-8.54,7.3
1196,4917,14,3,-8.18,7.64
1197,10551,14,2,-8.42,7.38
1198,359,14,3,-8.04,7.63
1199,1655,14,3,-8.24,7.48
1200,12729,14,3,-7.77,7.53
1201,2757,14,3,-8.99,7.42
1202,3810,15,2,-8.04,7.62
1203,15382,15,3,-10.1,7.62
1204,15866,15,2,-8.35,7.34
1205,4462,15,2,-9.19,7.66
1206,8836,15,3,-7.15,7.85
1207,11511,14,3,-8.46,7.57
1208,17522,15,3,-9.53,8.06
1209,2145,14,3,-9.3,7.23
1210,8709,14,2,-9.29,7.68
1211,18748,15,3,-8.48,7.51
1212,8339,14,2,-8.49,7.3
1213,15522,15,1,-9.3,7.39
1214,11737,14,2,-8.8,7.62
1215,16940,15,1,-9.36,7.69
1216,11221,14,1,-7.84,7.58
1217,2255,14,3,-8.35,7.68
1218,8812,15,3,-7.45,7.35
1219,15119,14,3,-8.95,7.69
1220,12194,15,3,-8.09,7.56
1221,2971,14,2,-9.05,7.74
1222,10734,15,2,-7.52,7.77
1223,6342,15,3,-8.0,7.7
1224,6838,15,2,-7.98,7.93
1225,10590,15,3,-8.8,7.61
1226,2363,14,1,-9.56,7.46
1227,5644,15,2,-8.26,7.44
1228,4134,15,2,-8.92,7.46
1229,18488,15,2,-8.73,8.13
1230,1387,14,3,-8.63,7.58
1231,13698,15,2,-9.09,7.82
1232,17619,14,1,-8.3,7.51
1233,15947,14,1,-8.67,7.86
1234,18655,14,3,-8.96,7.43
1235,13584,15,3,-8.63,7.52
1236,4941,14,3,-8.77,7.33
1237,2816,15,1,-8.54,7.66
1238,4471,14,1,-9.12,7.85
1239,12942,15,3,-8.42,7.5
1240,8580,15,3,-8.82,7.9
1241,9767,14,1,-9.35,7.46
1242,2974,15,1,-9.05,7.58
1243,4952,15,2,-8.83,7.47
1244,13760,15,2,-8.96,7.39
1245,5891,14,1,-8.15,7.62
1246,7668,15,1,-8.66,7.63
1247,14388,15,1,-8.95,7.28
1248,13250,15,1,-8.94,7.75
1249,5290,15,1,-8.45,7.53
1250,915,14,2,-8.62,8.2
1251,13181,14,1,-7.99,7.5
1252,5515,14,3,-8.26,7.38
1253,14464,15,1,-8.41,7.56
1254,2341,14,2,-8.12,7.33
1255,6817,14,2,-9.14,7.27
1256,8835,14,3,-7.2,7.67
1257,15322,15,2,-8.63,7.7
1258,9483,14,1,-9.05,7.69
1259,3700,15,3,-10.13,7.69
1260,12315,14,2,-8.94,7.38
1261,3837,14,2,-7.95,7.67
1262,10690,15,3,-9.21,7.69
1263,2461,14,2,-8.79,7.78
1264,6615,14,1,-9.08,7.6
1265,6803,14,2,-7.88,7.6
1266,8964,15,1,-9.09,7.44
1267,14067,14,1,-8.62,7.7
1268,18715,14,2,-8.62,7.18
1269,8030,15,2,-7.92,7.5
1270,12329,14,1,-8.47,7.54
1271,3322,15,2,-7.61,7.73
1272,1694,15,1,-8.43,7.5
1273,2072,15,2,-8.1,7.61
1274,6452,15,2,-7.89,7.13
1275,4767,14,2,-9.27,7.51
1276,2870,15,3,-9.04,7.47
1277,6397,14,2,-8.03,7.21
1278,4151,14,1,-8.19,7.54
1279,11236,15,2,-8.37,8.05
1280,2777,14,3,-8.27,7.51
1281,13971,14,3,-9.36,7.54
1282,10484,15,3,-8.24,7.74
1283,7296,15,3,-8.74,7.48
1284,17499,14,2,-8.12,7.66
1285,18505,14,2,-8.08,7.24
1286,5221,14,2,-9.17,7.59
1287,15909,14,3,-8.93,7.64
1288,4854,15,2,-8.44,7.49
1289,18279,14,1,-8.23,7.6
1290,16333,14,1,-8.64,7.41
1291,4767,14,1,-9.44,7.45
1292,2971,14,1,-9.13,7.89
1293,14243,14,2,-8.13,7.15
1294,4608,15,3,-8.86,7.61
1295,4116,15,3,-8.95,7.37
1296,17170,15,2,-9.49,7.56
1297,5090,15,1,-8.89,7.44
1298,16157,14,1,-7.64,7.6
1299,14264,15,2,-7.99,7.71
1300,12481,14,2,-9.31,7.34
1301,6815,14,2,-8.12,7.32
1302,1683,14,2,-8.62,7.57
1303,4800,15,3,-8.63,7.57
1304,9308,15,1,-9.12,7.36
1305,13957,14,2,-7.9,7.65
1306,6076,15,3,-8.01,7.44
1307,11276,15,1,-9.13,8.0
1308,17445,14,3,-7.85,7.49
1309,15770,15,1,-8.36,7.27
1310,15692,15,2,-8.79,7.3
1311,5183,14,2,-8.09,7.71
1312,9484,15,2,-9.25,7.74
1313,9185,14,3,-9.14,7.44
1314,5264,15,3,-8.96,8.01
1315,13224,15,1,-8.23,7.33
1316,4068,15,1,-8.12,8.16
1317,12098,15,1,-8.83,7.45
1318,15711,14,1,-9.17,7.3
1319,17124,15,3,-9.25,7.72
1320,12449,14,2,-8.3,7.36
1321,5532,15,3,-8.61,8.04
1322,8012,15,3,-7.77,7.43
1323,746,15,1,-8.88,7.72
1324,9958,15,2,-8.23,7.63
1325,6733,14,2,-7.94,7.34
1326,6641,14,1,-9.91,7.6
1327,14664,15,1,-8.57,7.37
1328,14213,14,3,-8.43,7.83
1329,4339,14,2,-7.92,7.49
1330,3996,15,2,-8.09,7.44
1331,3715,14,1,-7.61,7.43
1332,7774,15,3,-8.5,7.72
1333,12286,15,2,-8.84,7.36
1334,18638,15,3,-9.13,7.74
1335,9986,15,1,-8.15,7.58
1336,3892,15,3,-8.8,7.41
1337,1771,14,3,-7.99,7.29
1338,7351,14,1,-7.92,7.77
1339,8680,15,3,-9.26,7.57
1340,12639,14,1,-8.82,7.84
1341,13177,14,1,-8.78,7.56
1342,13438,15,2,-9.14,7.48
1343,12618,15,1,-8.81,7.63
1344,18380,15,1,-8.93,7.78
1345,14719,14,1,-9.04,7.48
1346,2815,14,3,-8.26,7.73
1347,6789,14,1,-7.94,7.75
1348,10390,15,2,-8.92,7.34
1349,7491,14,2,-9.04,7.71
1350,4555,14,2,-9.27,7.45
1351,2303,14,1,-9.17,7.66
1352,17590,15,2,-8.8,7.67
1353,16471,14,2,-8.86,7.4
1354,12387,14,1,-8.42,7.61
1355,12431,14,3,-8.36,7.42
1356,2708,15,3,-7.79,7.17
1357,14471,14,2,-8.32,7.74
1358,18258,15,1,-8.82,7.84
1359,16404,15,1,-8.31,7.19
1360,11830,15,1,-7.8,7.63
1361,15767,14,1,-8.37,7.43
1362,4475,14,2,-9.21,7.61
1363,6181,14,3,-8.8,7.9
1364,5554,15,3,-8.64,7.39
1365,13115,14,2,-8.22,7.54
1366,11323,14,3,-8.2,7.4
1367,17121,14,3,-8.06,7.36
1368,7859,14,2,-8.07,7.55
1369,4169,14,1,-9.05,7.47
1370,14970,15,1,-7.95,7.45
1371,9002,15,2,-8.6,7.21
1372,11739,14,1,-9.1,7.44
1373,17878,15,3,-9.78,7.89
1374,12176,15,3,-9.09,7.72
1375,2412,15,3,-8.48,7.29
1376,16909,14,1,-9.17,7.48
1377,7906,15,3,-8.77,7.86
1378,7995,14,1,-8.92,7.61
1379,17198,15,2,-7.9,7.48
1380,15927,14,2,-9.33,7.66
1381,6051,14,2,-8.2,7.68
1382,11808,15,1,-8.38,7.43
1383,4841,14,3,-7.64,7.54
1384,7860,15,1,-8.53,7.7
1385,9186,15,3,-8.91,7.48
1386,492,15,2,-8.57,8.25
1387,14627,14,3,-7.6,7.43
1388,15641,14,3,-8.77,7.44
1389,625,14,3,-7.92,7.59
1390,16656,15,3,-8.5,7.77
1391,12693,14,1,-9.15,7.75
1392,3816,15,3,-7.41,7.42
1393,13812,15,1,-8.12,7.24
1394,9244,15,1,-7.7,7.29
1395,5590,15,3,-7.75,7.36
1396,12783,14,1,-9.46,7.58
1397,16253,14,3,-8.83,7.64
1398,5833,14,3,-9.06,7.8
1399,11335,14,1,-8.33,7.52
1400,464,15,3,-8.43,7.51
1401,11419,14,2,-9.08,7.62
1402,4515,14,3,-9.49,7.5
1403,801,14,2,-8.4,7.57
1404,17925,14,1,-8.66,7.4
1405,16537,14,2,-8.41,7.34
1406,13011,14,1,-8.33,7.6
1407,5406,15,1,-8.41,7.45
1408,6701,14,2,-8.71,7.46
1409,14910,15,3,-8.61,7.49
1410,11736,15,1,-9.21,7.44
1411,15333,14,1,-8.09,7.84
1412,15907,14,2,-9.2,7.35
1413,3935,14,2,-8.67,7.57
1414,17616,15,1,-8.08,7.66
1415,18716,15,1,-9.03,7.4
1416,8164,15,2,-8.83,7.56
1417,6450,15,2,-9.06,7.47
1418,12586,15,1,-9.27,7.82
1419,3260,15,3,-9.09,7.64
1420,7748,15,2,-7.7,7.92
1421,13890,15,1,-9.45,7.62
1422,15509,14,2,-8.78,7.46
1423,4839,14,1,-8.97,7.48
1424,11476,15,1,-9.52,7.43
1425,15811,14,3,-8.35,7.32
1426,11889,14,1,-8.06,7.4
1427,14214,15,2,-8.35,7.9
1428,699,14,3,-7.81,7.61
1429,520,15,1,-9.61,7.43
1430,11419,14,3,-9.07,7.15
1431,5755,14,1,-8.76,7.45
1432,7225,14,1,-8.59,7.58
1433,7238,15,1,-9.42,7.44
1434,9161,14,2,-9.3,7.37
1435,1192,15,1,-8.14,7.31
1436,8633,14,3,-8.66,7.24
1437,4274,15,1,-9.12,7.58
1438,10099,14,1,-9.0,7.54
1439,8384,15,1,-8.21,7.46
1440,8140,15,2,-7.97,7.32
1441,14109,14,2,-7.76,7.66
1442,17385,14,2,-8.61,7.79
1443,14035,14,2,-7.82,7.78
1444,17383,14,2,-8.79,7.53
1445,17615,14,2,-8.2,7.64
1446,16930,15,2,-9.42,7.61
1447,18428,15,2,-8.6,7.57
1448,1105,14,1,-9.45,7.62
1449,15485,14,1,-8.6,7.43
1450,4018,15,2,-8.76,7.7
1451,6904,15,1,-7.87,7.45
1452,11324,15,3,-8.6,7.74
1453,17975,14,1,-8.83,7.52
1454,8927,14,1,-8.18,7.68
1455,3450,15,3,-8.79,7.36
1456,16335,14,3,-8.91,7.92
1457,7419,14,2,-8.44,7.4
1458,12151,14,1,-8.34,7.52
1459,14903,14,1,-9.21,7.53
1460,5089,14,3,-8.92,7.42
1461,12861,14,1,-8.03,7.31
1462,4947,14,3,-8.11,7.49
1463,5958,15,1,-8.35,7.49
1464,16622,15,3,-9.01,7.6
1465,1858,15,1,-8.82,7.41
1466,9307,14,1,-8.41,7.44
1467,8146,15,1,-8.09,7.7
1468,6133,14,3,-10.28,7.67
1469,17126,15,1,-8.04,7.36
1470,16766,15,1,-8.22,7.53
1471,12142,15,2,-9.41,7.84
1472,6036,15,1,-8.93,7.58
1473,15113,14,3,-9.12,7.54
1474,9162,15,1,-9.36,7.6
1475,18623,14,2,-8.09,7.55
1476,9088,15,1,-8.24,7.39
1477,10680,15,1,-8.45,7.2
1478,183,14,2,-8.32,7.34
1479,13863,14,2,-9.01,8.02
1480,14601,14,3,-8.64,7.53
1481,12800,15,1,-9.0,7.42
1482,11758,15,3,-7.56,7.41
1483,7669,14,3,-8.7,7.17
1484,2418,15,1,-9.17,8.01
1485,745,14,3,-8.39,7.55
1486,17259,14,1,-7.42,7.86
1487,6452,15,3,-7.76,7.42
1488,6548,15,3,-9.26,7.63
1489,5349,14,3,-9.05,7.6
1490,8653,14,1,-8.92,7.94
1491,17492,15,2,-8.05,7.31
1492,6323,14,1,-9.08,7.45
1493,2000,15,3,-9.46,7.48
1494,2169,14,3,-8.35,7.29
1495,4097,14,1,-9.21,7.44
1496,16843,14,3,-8.26,7.55
1497,2694,15,2,-9.03,7.78
1498,18152,15,2,-9.06,7.47
1499,16078,15,3,-8.42,7.34
1500,6425,14,3,-9.29,7.64
1501,3640,15,2,-8.54,7.29
1502,14487,14,2,-9.19,7.3
1503,4922,15,1,-9.3,7.56
1504,2937,14,2,-9.05,7.52
1505,3237,14,1,-8.36,7.57
1506,584,15,3,-8.4,8.11
1507,3672,15,1,-9.26,7.67
1508,11735,14,3,-9.15,7.49
1509,12837,14,1,-7.87,7.35
1510,17962,15,1,-8.87,7.59
1511,13178,15,2,-9.27,7.6
1512,4671,14,1,-8.09,7.5
1513,5409,14,1,-7.41,7.5
1514,7071,14,2,-9.07,7.68
1515,12799,14,1,-9.43,7.65
1516,5636,15,3,-9.09,7.55
1517,18655,14,2,-9.22,7.4
1518,11752,15,3,-9.12,7.44
1519,5612,15,1,-8.79,7.6
1520,7395,14,1,-8.72,7.55
1521,1181,14,1,-9.46,7.59
1522,15910,15,3,-8.86,7.47
1523,669,14,2,-8.46,7.38
1524,217,14,2,-9.6,7.5
1525,10571,14,1,-8.12,7.73
